caves;stalagmite;age;temp
Cueva de Diamante;NAR-C;18.83;17.96
Cueva de Diamante;NAR-C;18.82;18.09
Cueva de Diamante;NAR-C;18.81;17.97
Cueva de Diamante;NAR-C;18.8;18
Cueva de Diamante;NAR-C;18.79;18.07
Cueva de Diamante;NAR-C;18.78;17.9
Cueva de Diamante;NAR-C;18.77;18.03
Cueva de Diamante;NAR-C;18.76;17.99
Cueva de Diamante;NAR-C;18.75;17.96
Cueva de Diamante;NAR-C;18.74;18.08
Cueva de Diamante;NAR-C;18.73;18.07
Cueva de Diamante;NAR-C;18.72;18.03
Cueva de Diamante;NAR-C;18.71;18.05
Cueva de Diamante;NAR-C;18.7;18.04
Cueva de Diamante;NAR-C;18.69;18.03
Cueva de Diamante;NAR-C;18.68;18.04
Cueva de Diamante;NAR-C;18.67;17.98
Cueva de Diamante;NAR-C;18.66;17.98
Cueva de Diamante;NAR-C;18.65;18.01
Cueva de Diamante;NAR-C;18.64;17.92
Cueva de Diamante;NAR-C;18.63;17.93
Cueva de Diamante;NAR-C;18.62;17.97
Cueva de Diamante;NAR-C;18.61;18.04
Cueva de Diamante;NAR-C;18.6;18
Cueva de Diamante;NAR-C;18.59;18.03
Cueva de Diamante;NAR-C;18.58;18.01
Cueva de Diamante;NAR-C;18.57;18
Cueva de Diamante;NAR-C;18.56;17.96
Cueva de Diamante;NAR-C;18.55;17.98
Cueva de Diamante;NAR-C;18.54;17.99
Cueva de Diamante;NAR-C;18.53;17.88
Cueva de Diamante;NAR-C;18.52;17.96
Cueva de Diamante;NAR-C;18.51;17.87
Cueva de Diamante;NAR-C;18.5;17.92
Cueva de Diamante;NAR-C;18.49;18.03
Cueva de Diamante;NAR-C;18.48;17.99
Cueva de Diamante;NAR-C;18.47;17.97
Cueva de Diamante;NAR-C;18.46;17.95
Cueva de Diamante;NAR-C;18.45;17.98
Cueva de Diamante;NAR-C;18.44;18.11
Cueva de Diamante;NAR-C;18.43;18.02
Cueva de Diamante;NAR-C;18.42;18.03
Cueva de Diamante;NAR-C;18.41;18.08
Cueva de Diamante;NAR-C;18.4;18.12
Cueva de Diamante;NAR-C;18.39;18.12
Cueva de Diamante;NAR-C;18.38;18.01
Cueva de Diamante;NAR-C;18.37;18.01
Cueva de Diamante;NAR-C;18.36;18.11
Cueva de Diamante;NAR-C;18.35;18.01
Cueva de Diamante;NAR-C;18.34;18.01
Cueva de Diamante;NAR-C;18.33;18.12
Cueva de Diamante;NAR-C;18.32;18.13
Cueva de Diamante;NAR-C;18.31;18.05
Cueva de Diamante;NAR-C;18.3;18.01
Cueva de Diamante;NAR-C;18.29;18
Cueva de Diamante;NAR-C;18.28;17.96
Cueva de Diamante;NAR-C;18.27;18.02
Cueva de Diamante;NAR-C;18.26;17.98
Cueva de Diamante;NAR-C;18.25;18.01
Cueva de Diamante;NAR-C;18.24;18.05
Cueva de Diamante;NAR-C;18.23;18.01
Cueva de Diamante;NAR-C;18.22;17.98
Cueva de Diamante;NAR-C;18.21;17.94
Cueva de Diamante;NAR-C;18.2;18.03
Cueva de Diamante;NAR-C;18.19;17.96
Cueva de Diamante;NAR-C;18.18;18.07
Cueva de Diamante;NAR-C;18.17;18
Cueva de Diamante;NAR-C;18.16;17.87
Cueva de Diamante;NAR-C;18.15;18.02
Cueva de Diamante;NAR-C;18.14;18.08
Cueva de Diamante;NAR-C;18.13;18.09
Cueva de Diamante;NAR-C;18.12;17.86
Cueva de Diamante;NAR-C;18.11;18.02
Cueva de Diamante;NAR-C;18.1;17.92
Cueva de Diamante;NAR-C;18.09;17.96
Cueva de Diamante;NAR-C;18.08;18.03
Cueva de Diamante;NAR-C;18.07;18
Cueva de Diamante;NAR-C;18.06;17.99
Cueva de Diamante;NAR-C;18.05;17.93
Cueva de Diamante;NAR-C;18.04;17.89
Cueva de Diamante;NAR-C;18.03;17.98
Cueva de Diamante;NAR-C;18.02;17.94
Cueva de Diamante;NAR-C;18.01;18.09
Cueva de Diamante;NAR-C;18;17.92
Cueva de Diamante;NAR-C;17.99;17.94
Cueva de Diamante;NAR-C;17.98;17.9
Cueva de Diamante;NAR-C;17.97;17.99
Cueva de Diamante;NAR-C;17.96;17.92
Cueva de Diamante;NAR-C;17.95;18.03
Cueva de Diamante;NAR-C;17.94;17.99
Cueva de Diamante;NAR-C;17.93;18.13
Cueva de Diamante;NAR-C;17.92;17.96
Cueva de Diamante;NAR-C;17.91;17.96
Cueva de Diamante;NAR-C;17.9;17.82
Cueva de Diamante;NAR-C;17.89;17.86
Cueva de Diamante;NAR-C;17.88;17.95
Cueva de Diamante;NAR-C;17.87;17.79
Cueva de Diamante;NAR-C;17.86;17.99
Cueva de Diamante;NAR-C;17.85;17.93
Cueva de Diamante;NAR-C;17.84;17.84
Cueva de Diamante;NAR-C;17.83;17.9
Cueva de Diamante;NAR-C;17.82;17.94
Cueva de Diamante;NAR-C;17.81;17.87
Cueva de Diamante;NAR-C;17.8;17.91
Cueva de Diamante;NAR-C;17.79;17.94
Cueva de Diamante;NAR-C;17.78;18.01
Cueva de Diamante;NAR-C;17.77;17.85
Cueva de Diamante;NAR-C;17.76;17.91
Cueva de Diamante;NAR-C;17.75;17.97
Cueva de Diamante;NAR-C;17.74;17.93
Cueva de Diamante;NAR-C;17.73;17.91
Cueva de Diamante;NAR-C;17.72;17.97
Cueva de Diamante;NAR-C;17.71;17.99
Cueva de Diamante;NAR-C;17.7;17.91
Cueva de Diamante;NAR-C;17.69;17.83
Cueva de Diamante;NAR-C;17.68;17.91
Cueva de Diamante;NAR-C;17.67;17.92
Cueva de Diamante;NAR-C;17.66;18.04
Cueva de Diamante;NAR-C;17.65;17.92
Cueva de Diamante;NAR-C;17.64;17.91
Cueva de Diamante;NAR-C;17.63;17.9
Cueva de Diamante;NAR-C;17.62;17.81
Cueva de Diamante;NAR-C;17.61;17.95
Cueva de Diamante;NAR-C;17.6;17.96
Cueva de Diamante;NAR-C;17.59;17.94
Cueva de Diamante;NAR-C;17.58;18
Cueva de Diamante;NAR-C;17.57;17.87
Cueva de Diamante;NAR-C;17.56;17.98
Cueva de Diamante;NAR-C;17.55;17.94
Cueva de Diamante;NAR-C;17.54;17.96
Cueva de Diamante;NAR-C;17.53;17.92
Cueva de Diamante;NAR-C;17.52;18
Cueva de Diamante;NAR-C;17.51;17.94
Cueva de Diamante;NAR-C;17.5;18
Cueva de Diamante;NAR-C;17.49;17.92
Cueva de Diamante;NAR-C;17.48;17.93
Cueva de Diamante;NAR-C;17.47;17.93
Cueva de Diamante;NAR-C;17.46;18.03
Cueva de Diamante;NAR-C;17.45;17.96
Cueva de Diamante;NAR-C;17.44;18
Cueva de Diamante;NAR-C;17.43;17.9
Cueva de Diamante;NAR-C;17.42;18.02
Cueva de Diamante;NAR-C;17.41;18.09
Cueva de Diamante;NAR-C;17.4;17.96
Cueva de Diamante;NAR-C;17.39;17.9
Cueva de Diamante;NAR-C;17.38;17.91
Cueva de Diamante;NAR-C;17.37;18.03
Cueva de Diamante;NAR-C;17.36;17.95
Cueva de Diamante;NAR-C;17.35;17.95
Cueva de Diamante;NAR-C;17.34;17.87
Cueva de Diamante;NAR-C;17.33;17.99
Cueva de Diamante;NAR-C;17.32;17.91
Cueva de Diamante;NAR-C;17.31;17.79
Cueva de Diamante;NAR-C;17.3;17.98
Cueva de Diamante;NAR-C;17.29;17.81
Cueva de Diamante;NAR-C;17.28;17.77
Cueva de Diamante;NAR-C;17.27;17.98
Cueva de Diamante;NAR-C;17.26;17.87
Cueva de Diamante;NAR-C;17.25;18.03
Cueva de Diamante;NAR-C;17.24;17.95
Cueva de Diamante;NAR-C;17.23;17.91
Cueva de Diamante;NAR-C;17.22;18
Cueva de Diamante;NAR-C;17.21;17.91
Cueva de Diamante;NAR-C;17.2;18.04
Cueva de Diamante;NAR-C;17.19;18.1
Cueva de Diamante;NAR-C;17.18;17.96
Cueva de Diamante;NAR-C;17.17;17.89
Cueva de Diamante;NAR-C;17.16;17.93
Cueva de Diamante;NAR-C;17.15;18.14
Cueva de Diamante;NAR-C;17.14;17.92
Cueva de Diamante;NAR-C;17.13;17.94
Cueva de Diamante;NAR-C;17.12;17.93
Cueva de Diamante;NAR-C;17.11;17.99
Cueva de Diamante;NAR-C;17.1;17.81
Cueva de Diamante;NAR-C;17.09;17.97
Cueva de Diamante;NAR-C;17.08;18.12
Cueva de Diamante;NAR-C;17.07;18.08
Cueva de Diamante;NAR-C;17.06;17.98
Cueva de Diamante;NAR-C;17.05;18.06
Cueva de Diamante;NAR-C;17.04;17.97
Cueva de Diamante;NAR-C;17.03;18.12
Cueva de Diamante;NAR-C;17.02;18.02
Cueva de Diamante;NAR-C;17.01;18
Cueva de Diamante;NAR-C;17;17.96
Cueva de Diamante;NAR-C;16.99;18.02
Cueva de Diamante;NAR-C;16.98;18.08
Cueva de Diamante;NAR-C;16.97;18.03
Cueva de Diamante;NAR-C;16.96;18
Cueva de Diamante;NAR-C;16.95;18.02
Cueva de Diamante;NAR-C;16.94;18.05
Cueva de Diamante;NAR-C;16.93;18.07
Cueva de Diamante;NAR-C;16.92;18.2
Cueva de Diamante;NAR-C;16.91;18.15
Cueva de Diamante;NAR-C;16.9;17.92
Cueva de Diamante;NAR-C;16.89;17.95
Cueva de Diamante;NAR-C;16.88;18.12
Cueva de Diamante;NAR-C;16.87;18.11
Cueva de Diamante;NAR-C;16.86;18.09
Cueva de Diamante;NAR-C;16.85;17.98
Cueva de Diamante;NAR-C;16.84;18.19
Cueva de Diamante;NAR-C;16.83;18.27
Cueva de Diamante;NAR-C;16.82;18.25
Cueva de Diamante;NAR-C;16.81;18.11
Cueva de Diamante;NAR-C;16.8;18.11
Cueva de Diamante;NAR-C;16.79;18.09
Cueva de Diamante;NAR-C;16.78;18.09
Cueva de Diamante;NAR-C;16.77;18.18
Cueva de Diamante;NAR-C;16.76;18.06
Cueva de Diamante;NAR-C;16.75;18.13
Cueva de Diamante;NAR-C;16.74;18.09
Cueva de Diamante;NAR-C;16.73;18.16
Cueva de Diamante;NAR-C;16.72;18.13
Cueva de Diamante;NAR-C;16.71;17.95
Cueva de Diamante;NAR-C;16.7;18.04
Cueva de Diamante;NAR-C;16.69;18.17
Cueva de Diamante;NAR-C;16.68;18.18
Cueva de Diamante;NAR-C;16.67;18.15
Cueva de Diamante;NAR-C;16.66;18.24
Cueva de Diamante;NAR-C;16.65;18.05
Cueva de Diamante;NAR-C;16.64;18.09
Cueva de Diamante;NAR-C;16.63;18.17
Cueva de Diamante;NAR-C;16.62;18.3
Cueva de Diamante;NAR-C;16.61;18.22
Cueva de Diamante;NAR-C;16.6;18.23
Cueva de Diamante;NAR-C;16.59;18.19
Cueva de Diamante;NAR-C;16.58;18.16
Cueva de Diamante;NAR-C;16.57;18.17
Cueva de Diamante;NAR-C;16.56;18.08
Cueva de Diamante;NAR-C;16.55;18.28
Cueva de Diamante;NAR-C;16.54;18.22
Cueva de Diamante;NAR-C;16.53;18.15
Cueva de Diamante;NAR-C;16.52;18.15
Cueva de Diamante;NAR-C;16.51;18.31
Cueva de Diamante;NAR-C;16.5;18.17
Cueva de Diamante;NAR-C;16.49;18.24
Cueva de Diamante;NAR-C;16.48;18.25
Cueva de Diamante;NAR-C;16.47;18.17
Cueva de Diamante;NAR-C;16.46;18.09
Cueva de Diamante;NAR-C;16.45;18.25
Cueva de Diamante;NAR-C;16.44;18.25
Cueva de Diamante;NAR-C;16.43;18.28
Cueva de Diamante;NAR-C;16.42;18.35
Cueva de Diamante;NAR-C;16.41;18.17
Cueva de Diamante;NAR-C;16.4;18.33
Cueva de Diamante;NAR-C;16.39;18.22
Cueva de Diamante;NAR-C;16.38;18.2
Cueva de Diamante;NAR-C;16.37;18.19
Cueva de Diamante;NAR-C;16.36;18.27
Cueva de Diamante;NAR-C;16.35;18.28
Cueva de Diamante;NAR-C;16.34;18.44
Cueva de Diamante;NAR-C;16.33;18.26
Cueva de Diamante;NAR-C;16.32;18.3
Cueva de Diamante;NAR-C;16.31;18.23
Cueva de Diamante;NAR-C;16.3;18.26
Cueva de Diamante;NAR-C;16.29;18.19
Cueva de Diamante;NAR-C;16.28;18.3
Cueva de Diamante;NAR-C;16.27;18.27
Cueva de Diamante;NAR-C;16.26;18.19
Cueva de Diamante;NAR-C;16.25;18.24
Cueva de Diamante;NAR-C;16.24;18.18
Cueva de Diamante;NAR-C;16.23;18.26
Cueva de Diamante;NAR-C;16.22;18.2
Cueva de Diamante;NAR-C;16.21;18.22
Cueva de Diamante;NAR-C;16.2;18.31
Cueva de Diamante;NAR-C;16.19;18.32
Cueva de Diamante;NAR-C;16.18;18.27
Cueva de Diamante;NAR-C;16.17;18.34
Cueva de Diamante;NAR-C;16.16;18.31
Cueva de Diamante;NAR-C;16.15;18.37
Cueva de Diamante;NAR-C;16.14;18.42
Cueva de Diamante;NAR-C;16.13;18.3
Cueva de Diamante;NAR-C;16.12;18.54
Cueva de Diamante;NAR-C;16.11;18.45
Cueva de Diamante;NAR-C;16.1;18.35
Cueva de Diamante;NAR-C;16.09;18.37
Cueva de Diamante;NAR-C;16.08;18.47
Cueva de Diamante;NAR-C;16.07;18.39
Cueva de Diamante;NAR-C;16.06;18.54
Cueva de Diamante;NAR-C;16.05;18.29
Cueva de Diamante;NAR-C;16.04;18.43
Cueva de Diamante;NAR-C;16.03;18.55
Cueva de Diamante;NAR-C;16.02;18.55
Cueva de Diamante;NAR-C;16.01;18.64
Cueva de Diamante;NAR-C;16;18.63
Cueva de Diamante;NAR-C;15.99;18.35
Cueva de Diamante;NAR-C;15.98;18.64
Cueva de Diamante;NAR-C;15.97;18.62
Cueva de Diamante;NAR-C;15.96;18.48
Cueva de Diamante;NAR-C;15.95;18.46
Cueva de Diamante;NAR-C;15.94;18.52
Cueva de Diamante;NAR-C;15.93;18.6
Cueva de Diamante;NAR-C;15.92;18.52
Cueva de Diamante;NAR-C;15.91;18.54
Cueva de Diamante;NAR-C;15.9;18.5
Cueva de Diamante;NAR-C;15.89;18.51
Cueva de Diamante;NAR-C;15.88;18.49
Cueva de Diamante;NAR-C;15.87;18.6
Cueva de Diamante;NAR-C;15.86;18.49
Cueva de Diamante;NAR-C;15.85;18.54
Cueva de Diamante;NAR-C;15.84;18.55
Cueva de Diamante;NAR-C;15.83;18.84
Cueva de Diamante;NAR-C;15.82;18.72
Cueva de Diamante;NAR-C;15.81;18.7
Cueva de Diamante;NAR-C;15.8;18.48
Cueva de Diamante;NAR-C;15.79;18.68
Cueva de Diamante;NAR-C;15.78;18.64
Cueva de Diamante;NAR-C;15.77;18.71
Cueva de Diamante;NAR-C;15.76;18.55
Cueva de Diamante;NAR-C;15.75;18.75
Cueva de Diamante;NAR-C;15.74;18.69
Cueva de Diamante;NAR-C;15.73;18.66
Cueva de Diamante;NAR-C;15.72;18.66
Cueva de Diamante;NAR-C;15.71;18.66
Cueva de Diamante;NAR-C;15.7;18.62
Cueva de Diamante;NAR-C;15.69;18.57
Cueva de Diamante;NAR-C;15.68;18.59
Cueva de Diamante;NAR-C;15.67;18.62
Cueva de Diamante;NAR-C;15.66;18.63
Cueva de Diamante;NAR-C;15.65;18.68
Cueva de Diamante;NAR-C;15.64;18.56
Cueva de Diamante;NAR-C;15.63;18.71
Cueva de Diamante;NAR-C;15.62;18.76
Cueva de Diamante;NAR-C;15.61;18.67
Cueva de Diamante;NAR-C;15.6;18.54
Cueva de Diamante;NAR-C;15.59;18.55
Cueva de Diamante;NAR-C;15.58;18.56
Cueva de Diamante;NAR-C;15.57;18.45
Cueva de Diamante;NAR-C;15.56;18.53
Cueva de Diamante;NAR-C;15.55;18.48
Cueva de Diamante;NAR-C;15.54;18.56
Cueva de Diamante;NAR-C;15.53;18.42
Cueva de Diamante;NAR-C;15.52;18.98
Cueva de Diamante;NAR-C;15.51;18.81
Cueva de Diamante;NAR-C;15.5;18.83
Cueva de Diamante;NAR-C;15.49;18.95
Cueva de Diamante;NAR-C;15.48;18.74
Cueva de Diamante;NAR-C;15.47;18.75
Cueva de Diamante;NAR-C;15.46;18.82
Cueva de Diamante;NAR-C;15.45;18.76
Cueva de Diamante;NAR-C;15.44;18.66
Cueva de Diamante;NAR-C;15.43;18.67
Cueva de Diamante;NAR-C;15.42;18.68
Cueva de Diamante;NAR-C;15.41;18.68
Cueva de Diamante;NAR-C;15.4;18.82
Cueva de Diamante;NAR-C;15.39;18.82
Cueva de Diamante;NAR-C;15.38;18.82
Cueva de Diamante;NAR-C;15.37;18.72
Cueva de Diamante;NAR-C;15.36;18.76
Cueva de Diamante;NAR-C;15.35;18.81
Cueva de Diamante;NAR-C;15.34;18.67
Cueva de Diamante;NAR-C;15.33;18.93
Cueva de Diamante;NAR-C;15.32;18.82
Cueva de Diamante;NAR-C;15.31;18.74
Cueva de Diamante;NAR-C;15.3;18.71
Cueva de Diamante;NAR-C;15.29;18.81
Cueva de Diamante;NAR-C;15.28;18.69
Cueva de Diamante;NAR-C;15.27;18.73
Cueva de Diamante;NAR-C;15.26;18.63
Cueva de Diamante;NAR-C;15.25;18.77
Cueva de Diamante;NAR-C;15.24;18.71
Cueva de Diamante;NAR-C;15.23;18.76
Cueva de Diamante;NAR-C;15.22;18.76
Cueva de Diamante;NAR-C;15.21;18.89
Cueva de Diamante;NAR-C;15.2;18.91
Cueva de Diamante;NAR-C;15.19;18.82
Cueva de Diamante;NAR-C;15.18;18.81
Cueva de Diamante;NAR-C;15.17;18.98
Cueva de Diamante;NAR-C;15.16;18.81
Cueva de Diamante;NAR-C;15.15;18.71
Cueva de Diamante;NAR-C;15.14;18.92
Cueva de Diamante;NAR-C;15.13;18.82
Cueva de Diamante;NAR-C;15.12;18.61
Cueva de Diamante;NAR-C;15.11;18.78
Cueva de Diamante;NAR-C;15.1;18.75
Cueva de Diamante;NAR-C;15.09;18.9
Cueva de Diamante;NAR-C;15.08;18.77
Cueva de Diamante;NAR-C;15.07;18.85
Cueva de Diamante;NAR-C;15.06;19.16
Cueva de Diamante;NAR-C;15.05;19.07
Cueva de Diamante;NAR-C;15.04;19.18
Cueva de Diamante;NAR-C;15.03;19.09
Cueva de Diamante;NAR-C;15.02;19.04
Cueva de Diamante;NAR-C;15.01;19.15
Cueva de Diamante;NAR-C;15;19.13
Cueva de Diamante;NAR-C;14.99;19.11
Cueva de Diamante;NAR-C;14.98;18.93
Cueva de Diamante;NAR-C;14.97;19.02
Cueva de Diamante;NAR-C;14.96;18.99
Cueva de Diamante;NAR-C;14.95;18.95
Cueva de Diamante;NAR-C;14.94;18.94
Cueva de Diamante;NAR-C;14.93;19.04
Cueva de Diamante;NAR-C;14.92;18.99
Cueva de Diamante;NAR-C;14.91;19.01
Cueva de Diamante;NAR-C;14.9;18.92
Cueva de Diamante;NAR-C;14.89;19.03
Cueva de Diamante;NAR-C;14.88;18.95
Cueva de Diamante;NAR-C;14.87;19.01
Cueva de Diamante;NAR-C;14.86;18.9
Cueva de Diamante;NAR-C;14.85;18.92
Cueva de Diamante;NAR-C;14.84;19.03
Cueva de Diamante;NAR-C;14.83;18.99
Cueva de Diamante;NAR-C;14.82;18.89
Cueva de Diamante;NAR-C;14.81;18.93
Cueva de Diamante;NAR-C;14.8;18.97
Cueva de Diamante;NAR-C;14.79;18.99
Cueva de Diamante;NAR-C;14.78;18.89
Cueva de Diamante;NAR-C;14.77;18.89
Cueva de Diamante;NAR-C;14.76;19
Cueva de Diamante;NAR-C;14.75;19.04
Cueva de Diamante;NAR-C;14.74;18.93
Cueva de Diamante;NAR-C;14.73;19.01
Cueva de Diamante;NAR-C;14.72;19.11
Cueva de Diamante;NAR-C;14.71;18.98
Cueva de Diamante;NAR-C;14.7;19.05
Cueva de Diamante;NAR-C;14.69;19.04
Cueva de Diamante;NAR-C;14.68;19.22
Cueva de Diamante;NAR-C;14.67;19.01
Cueva de Diamante;NAR-C;14.66;19.05
Cueva de Diamante;NAR-C;14.65;18.99
Cueva de Diamante;NAR-C;14.64;19.09
Cueva de Diamante;NAR-C;14.63;19.05
Cueva de Diamante;NAR-C;14.62;19.07
Cueva de Diamante;NAR-C;14.61;19
Cueva de Diamante;NAR-C;14.6;19
Cueva de Diamante;NAR-C;14.59;19.03
Cueva de Diamante;NAR-C;14.58;19.15
Cueva de Diamante;NAR-C;14.57;19.16
Cueva de Diamante;NAR-C;14.56;19.16
Cueva de Diamante;NAR-C;14.55;19.09
Cueva de Diamante;NAR-C;14.54;19.15
Cueva de Diamante;NAR-C;14.53;19.15
Cueva de Diamante;NAR-C;14.52;19.15
Cueva de Diamante;NAR-C;14.51;19.18
Cueva de Diamante;NAR-C;14.5;19.22
Cueva de Diamante;NAR-C;14.49;19.24
Cueva de Diamante;NAR-C;14.48;19.29
Cueva de Diamante;NAR-C;14.47;19.32
Cueva de Diamante;NAR-C;14.46;19.17
Cueva de Diamante;NAR-C;14.45;19.35
Cueva de Diamante;NAR-C;14.44;19.26
Cueva de Diamante;NAR-C;14.43;19.27
Cueva de Diamante;NAR-C;14.42;19.29
Cueva de Diamante;NAR-C;14.41;19.35
Cueva de Diamante;NAR-C;14.4;19.26
Cueva de Diamante;NAR-C;14.39;19.56
Cueva de Diamante;NAR-C;14.38;19.46
Cueva de Diamante;NAR-C;14.37;19.48
Cueva de Diamante;NAR-C;14.36;19.52
Cueva de Diamante;NAR-C;14.35;19.52
Cueva de Diamante;NAR-C;14.34;19.43
Cueva de Diamante;NAR-C;14.33;19.43
Cueva de Diamante;NAR-C;14.32;19.32
Cueva de Diamante;NAR-C;14.31;19.47
Cueva de Diamante;NAR-C;14.3;19.3
Cueva de Diamante;NAR-C;14.29;19.24
Cueva de Diamante;NAR-C;14.28;19.21
Cueva de Diamante;NAR-C;14.27;19.29
Cueva de Diamante;NAR-C;14.26;19.17
Cueva de Diamante;NAR-C;14.25;19.14
Cueva de Diamante;NAR-C;14.24;19.18
Cueva de Diamante;NAR-C;14.23;19.1
Cueva de Diamante;NAR-C;14.22;19.07
Cueva de Diamante;NAR-C;14.21;18.99
Cueva de Diamante;NAR-C;14.2;19.05
Cueva de Diamante;NAR-C;14.19;18.94
Cueva de Diamante;NAR-C;14.18;19.03
Cueva de Diamante;NAR-C;14.17;18.93
Cueva de Diamante;NAR-C;14.16;18.91
Cueva de Diamante;NAR-C;14.15;18.9
Cueva de Diamante;NAR-C;14.14;18.87
Cueva de Diamante;NAR-C;14.13;19.05
Cueva de Diamante;NAR-C;14.12;18.94
Cueva de Diamante;NAR-C;14.11;19
Cueva de Diamante;NAR-C;14.1;18.99
Cueva de Diamante;NAR-C;14.09;18.97
Cueva de Diamante;NAR-C;14.08;18.85
Cueva de Diamante;NAR-C;14.07;18.89
Cueva de Diamante;NAR-C;14.06;18.97
Cueva de Diamante;NAR-C;14.05;18.86
Cueva de Diamante;NAR-C;14.04;18.88
Cueva de Diamante;NAR-C;14.03;18.92
Cueva de Diamante;NAR-C;14.02;18.97
Cueva de Diamante;NAR-C;14.01;19
Cueva de Diamante;NAR-C;14;18.87
Cueva de Diamante;NAR-C;13.99;19.07
Cueva de Diamante;NAR-C;13.98;18.91
Cueva de Diamante;NAR-C;13.97;18.9
Cueva de Diamante;NAR-C;13.96;18.95
Cueva de Diamante;NAR-C;13.95;19
Cueva de Diamante;NAR-C;13.94;18.94
Cueva de Diamante;NAR-C;13.93;19.1
Cueva de Diamante;NAR-C;13.92;19.03
Cueva de Diamante;NAR-C;13.91;19.04
Cueva de Diamante;NAR-C;13.9;19.2
Cueva de Diamante;NAR-C;13.89;19.09
Cueva de Diamante;NAR-C;13.88;19.08
Cueva de Diamante;NAR-C;13.87;19.05
Cueva de Diamante;NAR-C;13.86;19.07
Cueva de Diamante;NAR-C;13.85;19.08
Cueva de Diamante;NAR-C;13.84;19.17
Cueva de Diamante;NAR-C;13.83;19.06
Cueva de Diamante;NAR-C;13.82;19.15
Cueva de Diamante;NAR-C;13.81;19.18
Cueva de Diamante;NAR-C;13.8;19.17
Cueva de Diamante;NAR-C;13.79;19.33
Cueva de Diamante;NAR-C;13.78;19.32
Cueva de Diamante;NAR-C;13.77;19.25
Cueva de Diamante;NAR-C;13.76;19.26
Cueva de Diamante;NAR-C;13.75;19.29
Cueva de Diamante;NAR-C;13.74;19.35
Cueva de Diamante;NAR-C;13.73;19.22
Cueva de Diamante;NAR-C;13.72;19.34
Cueva de Diamante;NAR-C;13.71;19.23
Cueva de Diamante;NAR-C;13.7;19.37
Cueva de Diamante;NAR-C;13.69;19.37
Cueva de Diamante;NAR-C;13.68;19.27
Cueva de Diamante;NAR-C;13.67;19.25
Cueva de Diamante;NAR-C;13.66;19.25
Cueva de Diamante;NAR-C;13.65;19.32
Cueva de Diamante;NAR-C;13.64;19.28
Cueva de Diamante;NAR-C;13.63;19.27
Cueva de Diamante;NAR-C;13.62;19.35
Cueva de Diamante;NAR-C;13.61;19.31
Cueva de Diamante;NAR-C;13.6;19.27
Cueva de Diamante;NAR-C;13.59;19.4
Cueva de Diamante;NAR-C;13.58;19.31
Cueva de Diamante;NAR-C;13.57;19.34
Cueva de Diamante;NAR-C;13.56;19.36
Cueva de Diamante;NAR-C;13.55;19.38
Cueva de Diamante;NAR-C;13.54;19.29
Cueva de Diamante;NAR-C;13.53;19.44
Cueva de Diamante;NAR-C;13.52;19.34
Cueva de Diamante;NAR-C;13.51;19.4
Cueva de Diamante;NAR-C;13.5;19.36
Cueva de Diamante;NAR-C;13.49;19.27
Cueva de Diamante;NAR-C;13.48;19.22
Cueva de Diamante;NAR-C;13.47;19.23
Cueva de Diamante;NAR-C;13.46;19.37
Cueva de Diamante;NAR-C;13.45;19.43
Cueva de Diamante;NAR-C;13.44;19.56
Cueva de Diamante;NAR-C;13.43;19.38
Cueva de Diamante;NAR-C;13.42;19.38
Cueva de Diamante;NAR-C;13.41;19.33
Cueva de Diamante;NAR-C;13.4;19.5
Cueva de Diamante;NAR-C;13.39;19.41
Cueva de Diamante;NAR-C;13.38;19.34
Cueva de Diamante;NAR-C;13.37;19.28
Cueva de Diamante;NAR-C;13.36;19.3
Cueva de Diamante;NAR-C;13.35;19.41
Cueva de Diamante;NAR-C;13.34;19.27
Cueva de Diamante;NAR-C;13.33;19.45
Cueva de Diamante;NAR-C;13.32;19.23
Cueva de Diamante;NAR-C;13.31;19.44
Cueva de Diamante;NAR-C;13.3;19.37
Cueva de Diamante;NAR-C;13.29;19.37
Cueva de Diamante;NAR-C;13.28;19.36
Cueva de Diamante;NAR-C;13.27;19.29
Cueva de Diamante;NAR-C;13.26;19.37
Cueva de Diamante;NAR-C;13.25;19.22
Cueva de Diamante;NAR-C;13.24;19.33
Cueva de Diamante;NAR-C;13.23;19.44
Cueva de Diamante;NAR-C;13.22;19.26
Cueva de Diamante;NAR-C;13.21;19.44
Cueva de Diamante;NAR-C;13.2;19.37
Cueva de Diamante;NAR-C;13.19;19.37
Cueva de Diamante;NAR-C;13.18;19.36
Cueva de Diamante;NAR-C;13.17;19.29
Cueva de Diamante;NAR-C;13.16;19.37
Cueva de Diamante;NAR-C;13.15;19.22
Cueva de Diamante;NAR-C;13.14;19.28
Cueva de Diamante;NAR-C;13.13;19.56
Cueva de Diamante;NAR-C;13.12;19.38
Cueva de Diamante;NAR-C;13.11;19.46
Cueva de Diamante;NAR-C;13.1;19.3
Cueva de Diamante;NAR-C;13.09;19.45
Cueva de Diamante;NAR-C;13.08;19.45
Cueva de Diamante;NAR-C;13.07;19.34
Cueva de Diamante;NAR-C;13.06;19.44
Cueva de Diamante;NAR-C;13.05;19.41
Cueva de Diamante;NAR-C;13.04;19.43
Cueva de Diamante;NAR-C;13.03;19.38
Cueva de Diamante;NAR-C;13.02;19.41
Cueva de Diamante;NAR-C;13.01;19.31
Cueva de Diamante;NAR-C;13;19.37
